-1;0;-1;-1;0;-1;0;0;0;0;0;0;6
-1;0;-1;-1;0;-1;0;0;0;0;0;0;6
-1;0;-0.5;-1;0;-1;0;0;0;0;0;0;64
-1;0;0;-1;0;-0.6;0;0;0;0;0;0;64
-1;0;-0.5;-0.83;0;-0.4;0;0;0;0;0;0;11
-1;0;0;-0.92;0;-0.4;0;0;0;0;0;0;64
-1;0;0;-0.92;0;-0.4;0;0;0;0;0;0;64
-1;0;-0.5;-1;0;0;0;0;0;0;0;0;11
-1;0;0;-0.87;0;-0.2;0;0;0;0;0;0;64
-1;0;0;-0.94;-1;-0.2;0;0;0;0;0;0;42
-1;1;-1;-1;0;0;0;0;0;0;0;0;6
-1;0.67;0;-1;0;0;0;0;0;0;0;0;11
-1;0;0;-1;0;-0.75;0;0;0;0;0;0;64
-1;-0.5;0;-1;0;-0.75;0;0;0;0;0;0;64
-1;-0.25;0;-0.79;0;-0.5;0;0;0;0;0;0;64
-1;-0.5;0;-1;0;-0.75;0;0;0;0;0;0;64
-1;-0.5;0;-1;0;-0.5;0;0;0;0;0;0;9
-1;-0.5;0;-0.88;-1;-0.25;0;0;0;0;0;0;42
-1;0;-1;-1;0;-1;0;0;0;0;0;0;6
-1;0;-1;-1;0;-0.67;0;0;0;0;0;0;6
-1;0;0;-1;0;-0.67;0;0;0;0;0;0;64
-1;0;0;-1;0;-0.67;0;0;0;0;0;0;64
-1;-1;-1;-0.86;0;0;0;0;0;0;0;0;0
-1;-0.5;-1;-0.93;0;0;0;0;0;0;0;0;6
-1;-0.5;0;-1;-1;-0.34;0;0;0;0;0;0;29
-1;0;0;-1;0;-1;0;0;0;0;0;0;64
-1;0;-1;-1;0;-0.67;0;0;0;0;0;0;6
-1;-1;0;-0.79;0;-1;0;0;0;0;0;0;51
-1;-1;0;-1;0;-0.67;0;0;0;0;0;0;3
-1;-1;0;-0.82;0;0;0;0;0;0;0;0;3
-1;-1;0;-0.7;-1;-0.34;0;0;0;0;0;0;16
-1;-0.67;0;-1;0;-0.5;0;0;0;0;0;0;9
-1;-0.67;0;-0.71;-1;-0.25;0;0;0;0;0;0;42
-1;0;0;-1;-1;-1;0;0;0;0;0;0;29
-1;-1;0;-1;0;-1;0;0;0;0;0;0;3
-1;-1;-1;-0.83;1;-1;0;0;0;0;0;0;0
-1;-1;-1;-0.84;0;-0.6;0;0;0;0;0;0;0
-1;-0.88;-1;-0.83;1;-0.4;0;0;0;0;0;0;1
-1;-0.37;-1;-0.67;1;-0.6;0;0;0;0;0;0;6
-1;-0.25;-1;-0.75;0;-0.4;0;0;0;0;0;0;6
-1;-0.25;0;-0.86;0;-0.4;0;0;0;0;0;0;64
-1;0;0;-0.94;-1;-0.2;0;0;0;0;0;0;42
-1;1;0;-1;0;0;0;0;0;0;0;0;11
-1;0.67;0;-1;0;0;0;0;0;0;0;0;11
-1;0.33;0;-0.71;-1;-0.5;0;0;0;0;0;0;42
-1;0;-1;-0.71;0;-0.75;0;0;0;0;0;0;54
-1;-0.5;0;-0.79;0;-0.75;0;0;0;0;0;0;64
-1;-1;0;-1;0;-0.75;0;0;0;0;0;0;3
-1;-0.5;0;-0.79;0;-0.5;0;0;0;0;0;0;9
-1;-0.5;0;-0.64;-1;-0.25;0;0;0;0;0;0;42
-1;-0.5;-1;-0.72;1;-0.25;0;0;0;0;0;0;6
-1;-0.5;0;-0.66;-1;-0.25;0;0;0;0;0;0;42
-1;-0.25;-1;-0.55;0;-0.5;0;0;0;0;0;0;6
-1;-0.25;0;-0.61;-1;-0.25;0;0;0;0;0;0;42
-1;0;0;-1;0;-1;0;0;0;0;0;0;64
-1;0;-1;-1;0;-0.67;0;0;0;0;0;0;6
-1;-1;0;-0.79;0;-1;0;0;0;0;0;0;51
-1;-1;0;-1;0;-0.67;0;0;0;0;0;0;3
-1;-1;0;-0.82;0;0;0;0;0;0;0;0;3
-1;-1;0;-0.7;-1;-0.34;0;0;0;0;0;0;16
-1;-0.67;0;-1;0;-0.5;0;0;0;0;0;0;9
-1;-0.67;0;-0.71;-1;-0.25;0;0;0;0;0;0;42
-1;-1;0;-1;0;0;0;0;0;0;0;0;3
-1;-0.33;0;-1;0;0;0;0;0;0;0;0;9
-1;-0.33;0;-1;0;-0.75;0;0;0;0;0;0;64
-1;-0.33;0;-0.71;-1;-0.25;0;0;0;0;0;0;42
-1;-1;-1;-0.67;1;-0.5;0;0;0;0;0;0;0
-1;-1;0;-0.73;0;-0.25;0;0;0;0;0;0;3
-1;-1;0;-0.73;0;-0.25;0;0;0;0;0;0;3
-1;-1;-1;-0.67;1;-1;0;0;0;0;0;0;0
-1;-0.67;-1;-0.53;0;-0.25;0;0;0;0;0;0;1
-1;-0.67;-1;-0.41;1;-0.75;0;0;0;0;0;0;54
-1;0;-1;-0.71;0;-0.25;0;0;0;0;0;0;6
-1;0;0;-0.79;-1;-0.25;0;0;0;0;0;0;42
-1;1;-1;-1;0;0;0;0;0;0;0;0;6
-1;0.67;0;-1;0;0;0;0;0;0;0;0;11
-1;0;0;-1;0;-0.75;0;0;0;0;0;0;64
